Id;beginn;ende;dauer;sender;titel;typ;text;genre_id;fsk;language;weekday;zusatz;wdh;downloadlink;infolink;programlink;
5517074;04.11.2011 19:05:00;04.11.2011 19:30:00;25;SF2;Die Simpsons;Zeichentrickserie;Zeichentrickserie USA 1991 22 min Folge 37, Einmal Washington und zurueck;8516;;;Fri;Zeichentrickserie USA 1991 22 min Folge 37;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517074;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA3NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA3NA==;
5517079;04.11.2011 19:05:00;04.11.2011 20:15:00;70;TELE5;Star Trek Das naechste Jahrhundert;Sciencefiction Serie;Sciencefiction Serie USA 1995 Folge 86, Der Rachefeldzug;7615;;de;Fri;Sciencefiction Serie USA 1995 Folge 86;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517079;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA3OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA3OQ==;
5517076;04.11.2011 19:05:00;04.11.2011 19:50:00;45;TF1;Le juste prix;Jeu;;5510;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517076;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA3Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA3Ng==;
5562887;04.11.2011 19:07:00;04.11.2011 19:22:00;15;DRDISHTV;PIXEL Das Magazin;;In der Ausgabe November: Der Staatstrojaner und die Folgen PC Monitore im Test: Samsung vs. Philips Aktuelle Apps: Rezepte Park Me Warum App;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5562887;http://www.onlinetvrecorder.com/infopage.php?id=NTU2Mjg4Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2Mjg4Nw==;
5517080;04.11.2011 19:10:00;04.11.2011 20:15:00;65;PRO7;Galileo;Magazin;Magazin Deutschland 2011 52 min;2115;;de;Fri;Magazin Deutschland 2011 52 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517080;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4MA==;
5533269;04.11.2011 19:10:00;04.11.2011 19:30:00;20;TVPOLONIA;Dobranocka Przygody kota Gotfryda odc. 25 Swieto Pepka;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533269;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzI2OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzI2OQ==;
5517085;04.11.2011 19:15:00;04.11.2011 20:15:00;60;DMAX;American Chopper;Soap;Soap, Liberty Bike;5311;;de;Fri;Soap;02.11.2020 19:15:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517085;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4NQ==;
5517081;04.11.2011 19:15:00;04.11.2011 19:30:00;15;HR3;alle wetter;Wetterbericht;;2251;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517081;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4MQ==;
5517086;04.11.2011 19:15:00;04.11.2011 20:15:00;60;KABEL 1;Achtung Kontrolle Einsatz fuer die Ordnungshueter;Reihe;Reihe Deutschland 2011 44 min;5300;;de;Fri;Reihe Deutschland 2011 44 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517086;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4Ng==;
5517082;04.11.2011 19:15:00;04.11.2011 19:45:00;30;ORF1;Two and a Half Men;Comedyserie;Comedyserie USA 2009, Fest der Liebe;5211;;de;Fri;Comedyserie USA 2009;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517082;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4Mg==;
5517084;04.11.2011 19:15:00;04.11.2011 20:00:00;45;PHOENIX;Russlands Helden der Kaelte Fahrt ans Ende der Welt;Reportage;Reportage 2008 Folge 2, Brummipannen und Rentierfest;2430;;de;Fri;Reportage 2008 Folge 2;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517084;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4NA==;
5517083;04.11.2011 19:15:00;04.11.2011 19:45:00;30;SRTL;Disney Die Zauberer vom Waverly Place;Comedyserie;Comedyserie USA 2007 Folge 70, Dad das Insekt;5211;;de;Fri;Comedyserie USA 2007 Folge 70;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517083;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4Mw==;
5517092;04.11.2011 19:20:00;04.11.2011 20:00:00;40;3sat;Kulturzeit;Magazin;Magazin;2115;;de;Fri;Magazin;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517092;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5Mg==;
5517088;04.11.2011 19:20:00;04.11.2011 19:40:00;20;ATV;ATV Aktuell mit Sport;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517088;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4OA==;
5517089;04.11.2011 19:20:00;04.11.2011 19:40:00;20;NICKELODEON;Das Haus Anubis;Soap;Soap Folge 43;5311;;de;Fri;Soap Folge 43;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517089;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4OQ==;
5517090;04.11.2011 19:20:00;04.11.2011 19:40:00;20;PULS4;Pink Oesterreichs Starmagazin;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517090;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5MA==;
5517087;04.11.2011 19:20:00;04.11.2011 19:25:00;5;ZDF;Wetter;Wetter;;2250;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517087;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA4Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA4Nw==;
5517091;04.11.2011 19:20:00;04.11.2011 19:45:00;25;ZDF INFO;life und style;Magazin;Magazin 25 min, Neues aus den Metropolen;2115;;de;Fri;Magazin 25 min;03.11.2020 19:20:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517091;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5MQ==;
5562888;04.11.2011 19:22:00;04.11.2011 19:36:00;14;DRDISHTV;Kauf Tipps;;VU Duo Solo VU Uno;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5562888;http://www.onlinetvrecorder.com/infopage.php?id=NTU2Mjg4OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2Mjg4OA==;
5517096;04.11.2011 19:25:00;04.11.2011 19:50:00;25;ANIXE;Grusel Grauen Gaensehaut;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517096;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5Ng==;
5517093;04.11.2011 19:25:00;04.11.2011 19:30:00;5;KIKA;logo Die Welt und ich.;; Nachrichten fuer Kinder;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517093;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5Mw==;
5561669;04.11.2011 19:25:00;04.11.2011 21:00:00;95;PERWY;Komediya Leonida Gajdaya Kavkazskaya plennica ili Novye priklyucheniya SHurika;;;0;;ru;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5561669;http://www.onlinetvrecorder.com/infopage.php?id=NTU2MTY2OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2MTY2OQ==;
5517094;04.11.2011 19:25:00;04.11.2011 19:30:00;5;RBB;rbb wetter;2 min;2 min;-1;;de;Fri;2 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517094;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5NA==;
5517095;04.11.2011 19:25:00;04.11.2011 19:30:00;5;SF1;SF Boerse;Schweiz;Schweiz 2011 2 min;-1;;;Fri;Schweiz 2011 2 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517095;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5NQ==;
5517097;04.11.2011 19:25:00;04.11.2011 20:15:00;50;ZDF;Forsthaus Falkenau;Familienserie;Familienserie, Zwischen den Stuehlen;5316;;de;Fri;Familienserie;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517097;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5Nw==;
5517098;04.11.2011 19:25:00;04.11.2011 20:15:00;50;ZDF NEO;Raumschiff Enterprise;Sciencefiction Serie;Sciencefiction Serie USA 50 min Folge 14, Der Wolf im Schafspelz;7615;;de;Fri;Sciencefiction Serie USA 50 min Folge 14;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517098;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzA5OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzA5OA==;
5517106;04.11.2011 19:30:00;04.11.2011 20:00:00;30;ARD EINSPLUS;Biwak;Freizeit;;2101;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517106;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzEwNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzEwNg==;
5517114;04.11.2011 19:30:00;04.11.2011 20:15:00;45;ARTE;Steffens entdeckt ...;Reihe;Reihe Deutschland 2009 43 min Folge 10, Patagonien: Raues Ende der Welt;5300;;de;Fri;Reihe Deutschland 2009 43 min Folge 10;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517114;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzExNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzExNA==;
5517102;04.11.2011 19:30:00;04.11.2011 19:55:00;25;ARTEFR;Globalmag;;;0;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517102;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzEwMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzEwMg==;
5517107;04.11.2011 19:30:00;04.11.2011 20:00:00;30;BBC WORLD;Middle East Business Report;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517107;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzEwNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzEwNw==;
5517108;04.11.2011 19:30:00;04.11.2011 20:00:00;30;BIBELTV;Alpha Omega;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5517108;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNzEwOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNzEwOA==;
